,smiles,id,hlogp,MW,logP,HBD,HBA,TPSA,qed,RotableBonds
3939,N1(C2=CC=CC=C2C)C(S)=NC(=O)C2C(=CC(C3C=CC=CC=3)=NC1=2)C(F)F,MCULE-5244574669,H28P490,395.434,4.982420000000003,1.0,5.0,47.78,0.3930350718625718,3.0
3940,C12C(CCCCN1N=NN=2)C(=O)NCC1C=NN(C2=CC=CC=C2C)C=1,MCULE-9918555289,H26P170,351.4140000000001,1.7511199999999998,1.0,7.0,90.52,0.7732431707825427,4.0
3941,C1(C(=O)NCC2CCCO2)=CC2=CC=C(C=C2OC1=NC1=CC=C(C=C1)OC(F)(F)F)O,MCULE-1906664084,H32P410,448.3970000000001,4.178200000000004,2.0,6.0,93.29,0.6110385084424034,5.0
3942,C1(CN2CCCC2)C(OC)=CC(=CC=1Cl)OC1C=CC=C(N=1)C#N,MCULE-1195249473,H24P400,343.8140000000001,4.003380000000004,0.0,5.0,58.38,0.8207208982880884,5.0
3943,C1(C=CC=C(C2NC=CN=2)N=1)C1NC=CN=1,MCULE-9590366072,H16P180,211.228,1.8618,2.0,3.0,70.25,0.6792749217725899,2.0
3944,CN(C(C1=CC2=C(N=CC=C2)C=C1)=O)CC=C,MCULE-6631302170,H17P240,226.279,2.492800000000001,0.0,2.0,33.2,0.753244219701907,3.0
3945,C12=CC(=CC=C1C(CCCC)=CC(=O)O2)OCC(=O)N[C@@H](CSCC1C=CC=CC=1)C(O)=O,MCULE-5898204421,H33P400,469.55900000000014,4.0172000000000025,2.0,6.0,105.84,0.3860464902895637,12.0
3946,N(=O)(=O)C1C=CC(=CC=1)OCC(O)CN1CCN(CC1)CC1=CC=C2C(OCO2)=C1,MCULE-6826034763,H30P180,415.44600000000025,1.881,1.0,8.0,97.54,0.5156440465714914,8.0
3947,N1C2C=CC(=CC=2C(=CC=1C(OC)=O)OCC(=O)NC1C=CC(=CC=1)Cl)C,MCULE-6503665865,H27P400,384.819,4.000720000000003,1.0,5.0,77.52000000000001,0.6725457537275462,5.0
3948,C1(=C(C=CC=C1Cl)Cl)C(CCl)=O,MCULE-8578386640,H12P340,223.486,3.414900000000001,0.0,1.0,17.07,0.5545746401290736,2.0
3949,C(C#N)(=CC1C=CC(=C(OCC)C=1)OC(C)C)C(NCCC)=O,MCULE-5077208212,H23P330,316.40100000000007,3.305680000000001,1.0,4.0,71.35,0.5897991603917329,8.0
3950,S(=O)(=O)(C1=CC=C(C=C1)Cl)N1CCC2(CC1)NC1C=CC(=C(C)C=1N1C=CC=C12)C,MCULE-2203310388,H30P480,441.98400000000015,4.853040000000004,1.0,4.0,54.34,0.6178557513658394,2.0
3951,N12NC(C=C1NC(C)=C(CCC(O)=O)C2=O)=O,MCULE-5938442559,H17M000,237.21499999999995,-0.3584800000000006,3.0,4.0,107.42999999999998,0.6770974549742951,3.0
3952,CC(N1N=CN=C1)C(NC1(C2N=C(C)ON=2)CCCC1)=O,MCULE-7959518108,H21P110,290.32700000000006,1.1162199999999995,1.0,7.0,98.73000000000002,0.9054312092563186,4.0
3953,C1(C=C(ON=1)COC1=CC=C(C=C1)C(C)=O)C(=O)N(CC1CCCO1)CC1C=CN=CC=1,MCULE-2385786645,H32P360,435.48000000000025,3.6726000000000014,0.0,7.0,94.76,0.4733430279426939,9.0
3954,CC(NC(C1N(C(CC2(CCCC2)O)=O)CSC1)=O)(C)C,MCULE-7586457489,H21P140,314.451,1.4977999999999994,2.0,4.0,69.64,0.8280809287693608,3.0
3955,S(=O)(=O)(NCC1=CC=CN=C1)C1=CC=CC(=C1)C(=O)NC1=CC=C(C=C1)Br,MCULE-7003262433,H27P350,446.32600000000014,3.574900000000002,2.0,4.0,88.16,0.6061941797368939,6.0
3956,CC1C(NS(C2SC(C#N)=CC=2)(=O)=O)CCO1,MCULE-1287127187,H17P100,272.351,1.07548,1.0,5.0,79.19000000000001,0.8924922369281834,3.0
3957,N1C(C2=CC=C3C(=C2)N(CC)C(=N3)CC)=NOC=1C1=CC=CC=N1,MCULE-9888318408,H24P370,319.36799999999994,3.7306000000000026,0.0,6.0,69.63,0.5730101983405231,4.0
3958,CCC1=CC=C(C(C=CC2OC(N(=O)=O)=CC=2)=O)C=C1,MCULE-3884056792,H20P360,271.27199999999993,3.6463000000000014,0.0,4.0,73.35,0.3598859429247098,5.0
3959,N1(C2C=CC=CC=2)CCN(CC1)CCSC1C=CC=CC=1,MCULE-2205108930,H21P360,298.4549999999999,3.600900000000003,0.0,3.0,6.48,0.7788249807054012,5.0
3960,C1(C2C=CN=CC=2F)=NC(C)=NC2CCCC1=2,MCULE-8130545874,H17P240,229.25799999999995,2.47482,0.0,3.0,38.67,0.7536359173277912,1.0
3961,N1(N=CC(=C(Cl)C1=O)NCC1C=CC=CN=1)C1NC2C(=CC=CC=2)N=1,MCULE-5672878110,H25P270,352.7850000000001,2.7693000000000003,2.0,6.0,88.49,0.5892674117399642,4.0
3962,C1(NC2C=CC=CC=2C)N=C(CN2CCN(CC2)CC(=O)N2CCCC2)N=C(N)N=1,MCULE-8570333086,H30P120,410.5260000000002,1.2458200000000004,2.0,8.0,103.51,0.733314930682152,6.0
3963,S(=O)(=O)(C1C=CC(=CC=1)C)C(CNC(=O)C(=O)NCC1C=CC=NC=1)C1=CC=CS1,MCULE-2935705740,H30P230,443.55000000000007,2.39912,2.0,6.0,105.23,0.5457468806458862,7.0
3964,CC1C2=C(C=CC=C2)N(C(C2N=C(C3=CC=CC=C3)SC=2)=O)C1,MCULE-8087312198,H23P450,320.41700000000003,4.5740000000000025,0.0,3.0,33.2,0.6925435697985064,2.0
3965,C1(Cl)C=C(C)C=CC=1N,MCULE-3883467501,H09P220,141.60099999999997,2.23062,1.0,1.0,26.02,0.5512963494697329,0.0
3966,C1(N2C=CC=C2)N(C2=CC=CC(C)=C2)N=CC=1C(=O)NCC1CCCN1CC,MCULE-6096746847,H28P310,377.49200000000025,3.185520000000001,1.0,5.0,55.09,0.7177916831766423,6.0
3967,C1(C(=O)NC(CC(C)C)C(O)=O)NN=C(C)C=1Cl,MCULE-6790719136,H18P160,273.72,1.6006199999999997,3.0,3.0,95.08,0.759265216496746,5.0
3968,N12N=C(SC1=NC(=O)C(=CC1=CC(Cl)=CC=C1OCC1C=CC=CC=1F)C2=N)C(C)C,MCULE-6950584636,H31P500,456.9300000000002,5.333270000000003,1.0,5.0,78.11000000000001,0.6163191163674119,5.0
3969,N1(CC2C=CC3=C(OCO3)C=2)C(=O)C2=CC=CC=C2N=C1SCC1=CC(F)=CC=C1F,MCULE-7438452427,H31P470,438.45500000000015,4.744000000000003,0.0,6.0,53.35,0.3327221525455496,5.0
3970,S(=O)(=O)(C1C=CC(=C(C)C=1)C)NC1=CC=C2C(=C1)N=C(S2)NC(C1CCCCC1)=O,MCULE-5861666656,H30P500,443.5940000000003,5.232740000000004,2.0,5.0,88.16,0.5648805326710516,5.0
3971,N1C(SCC(=O)NCC2C=CC=CC=2OC)=NN=C1NN=CC1=CN(N=C1C)C,MCULE-1814477825,H29P170,414.4950000000001,1.7097199999999997,3.0,9.0,122.11,0.2767162728286623,9.0
3972,N12C=NN=C1C=C(N=C2N)NCCC1ON=C(C2=CC=CC=N2)N=1,MCULE-3926291647,H24P080,323.32,0.8060999999999995,2.0,10.0,132.94,0.5467808876434243,5.0
3973,COC1=CC2=C(OCC(C(N3CCN(CC4N=C(C)SC=4)CC3)=O)C2)C=C1,MCULE-2930446787,H27P230,387.5050000000001,2.35562,0.0,6.0,54.900000000000006,0.8061622300224071,4.0
3974,N1(CC(CC1=O)C1=NN=C(NC(=O)C2=CC=CO2)S1)C1C=C(C)C=C(C)C=1,MCULE-7604238820,H27P350,382.44500000000016,3.520740000000002,1.0,6.0,88.33,0.7457719596234011,4.0
3975,C12CN(CCC=1N(N=C2C1ON=C(CC2=CC=CC=C2)N=1)C)C(=O)CC1=CC=CS1,MCULE-7507713216,H30P320,419.51000000000016,3.2498000000000022,0.0,7.0,77.05000000000001,0.4962883407338229,5.0
3976,C1(C(OCC)=O)=CC(=C(CC(C)C)N1)C=O,MCULE-6865797166,H16P220,223.272,2.2024,1.0,3.0,59.16,0.6146000386832062,5.0
3977,Cl.C(=O)([C@@H]1CC2=CC=CC=C2CN1)N[C@@H](CCSC)C(=O)NC1C=C(C)C=C(C)C=1,MCULE-7621142975,H29P310,448.0320000000002,3.6161400000000015,3.0,4.0,70.23,0.6059196636445072,7.0
3978,C1(N)C(F)=CC(=CC=1S)Br,MCULE-9270582517,H10P240,222.082,2.4591,2.0,2.0,26.02,0.5113751239990003,0.0
3979,C(=O)(C1=CC=C(C=C1)OCCOCC)NC1C=CC(=CC=1)C(NCCCC)=O,MCULE-9025719210,H28P380,384.47600000000017,3.8841000000000014,2.0,4.0,76.66,0.5765176714020945,11.0
3980,Cl.O=C(OCC1=CC=CC=C1)NCC1CNCCC1,MCULE-2766854075,H18P190,284.7870000000001,2.3342,2.0,3.0,50.36,0.8921836798402133,4.0
3981,C1(NC(C)=O)=C(C2=CC=C(C=C2)C)N=C(NC(COC2C=CC=C(OC)C=2)=O)S1,MCULE-7196484834,H29P410,411.4830000000001,4.1030200000000026,2.0,6.0,89.55000000000001,0.6108767988236855,7.0
3982,C(C1C=CC=C(C)C=1)#CC(CCCCC)O,MCULE-5194491811,H16P320,216.324,3.2877200000000024,1.0,1.0,20.23,0.6046071825716245,4.0
3983,N1(CCC2C=CC=CC=2)C(=O)C(N=C1O)CC(=O)NC(C)C1=NN=C2C=CC=CN12,MCULE-8595679740,H30P160,406.446,1.6640999999999997,2.0,6.0,112.19,0.6197777756341939,7.0
3984,N(=O)(=O)C1C=CC(=C(Cl)C=1)NCCNC(=S)NC(=O)C1C=CC(=CC=1)Cl,MCULE-9272822718,H26P360,413.28600000000006,3.618000000000001,3.0,5.0,96.3,0.2898364319313944,6.0
3985,C1(CN(C)C(=O)C2(CCCO2)C)C2CCCC=2NN=1,MCULE-3514750170,H19P140,263.34099999999995,1.4258999999999995,1.0,3.0,58.22,0.8970926477002413,3.0
3986,CNC1C(C(NC2CC3(CCCCC3)OCC2)=O)=CC=CC=1,MCULE-6591029720,H22P330,302.4179999999999,3.3400000000000016,2.0,3.0,50.36,0.9001028336342136,3.0
3987,CN1[C@@H]2CC3=CC=C(OC)C4O[C@H]5C(CC[C@]2(O)[C@]5(C3=4)CC1)=O,MCULE-4642789104,H23P100,315.3690000000001,1.0481999999999998,1.0,5.0,59.00000000000001,0.839282607029206,1.0
3988,CC(OCCOC(C1N(C(C2=CN=CC=C2)=O)CCCC1)=O)(C)C,MCULE-7229975435,H24P240,334.41600000000017,2.4346000000000005,0.0,5.0,68.73,0.6109389962262608,5.0
3989,C1(=O)OC2C=C(O)C=CC=2C(C)=C1CCC,MCULE-2872863864,H16P270,218.25199999999992,2.759520000000001,1.0,3.0,50.44,0.7883374557338512,2.0
3990,C1(C=CC=C(C)C=1NC(=O)C1=CC=C(Br)S1)C(O)=O,MCULE-8148254666,H19P370,340.1980000000001,3.7695200000000018,2.0,3.0,66.4,0.8938421940411382,3.0
3991,N1(CCC(CC1)CN(CC1CCCO1)C(=O)COC1C=CC=CC=1)C1CC2C(=CC=CC=2)C1,MCULE-3774012581,H33P390,448.60700000000014,3.9524000000000026,0.0,4.0,42.010000000000005,0.6132844481404268,8.0
3992,C1(C2=CC=CO2)=NN=C(C2C=CC=C(C=2)NC(=O)C(C)(C)C)O1,MCULE-3775491845,H23P390,311.3410000000001,3.981200000000002,1.0,5.0,81.16000000000001,0.7908540918382385,3.0
3993,CCC1OC(CN2[C@@H](C)COC(C)(C)C2)=NN=1,MCULE-4275620214,H17P160,239.319,1.6313,0.0,5.0,51.39,0.8021175671124606,3.0
3994,N1C(SCCC(=O)NC2=CC=CC=C2Br)=NN=C1NN=C(CC)C1C=CC=CC=1,MCULE-3979405364,H29P490,473.40000000000015,4.914300000000003,3.0,6.0,95.06,0.2331738903603074,9.0
3995,N12C=NN=C1C=CC(N1CCC(CC1)C(=O)NC1=CC=CC(OC)=C1)=N2,MCULE-6282274427,H26P190,352.398,1.988,1.0,7.0,84.65,0.7729109438889145,4.0
3996,N1(C2C=CC(=CC=2)N(=O)=O)N=C2C(C=C(C=C2)NCCCCCCO)=N1,MCULE-7329385951,H26P320,355.3980000000002,3.2933000000000017,2.0,7.0,106.11,0.3464731676039205,9.0
3997,C12=NC=NN1C(C(C(OCC)=O)=C(C)N2)C1=CC=C(C(Cl)=C1)Cl,MCULE-8237915215,H23P340,353.20899999999995,3.4369000000000014,1.0,6.0,69.03999999999999,0.8564820431908676,3.0
3998,C1(=NC=CC=N1)C[C@@H]1CC[C@H](CN2CCOCCC2)O1,MCULE-7762714908,H20P120,277.368,1.289,0.0,5.0,47.48,0.8297065705087732,4.0
3999,N1(C(C2C=CC(=CC=2)F)C(=C(O)C1=O)C(=O)C1C=CC(=C(C)C=1)OC)C1SC2=C(C=CC(C)=C2)N=1,MCULE-9566718463,H35P500,488.54000000000025,5.843740000000005,1.0,6.0,79.73,0.3569652978057532,5.0
4000,C1(C(CC)N(CCCO)CC2=CC3C(=CC=C(C)C=3)NC2=O)=NN=NN1C1CCCCC1,MCULE-4219657343,H32P360,438.57600000000025,3.663920000000002,2.0,7.0,99.93,0.528798981677819,9.0
4001,N1(CCCCC1C(O)=O)C1CNCC1,MCULE-6806633413,H14P020,198.266,0.2874000000000001,2.0,3.0,52.57,0.6692660273513051,2.0
4002,C1(CCN(CCCN2CCOCC2)C1)C(OC)=O,MCULE-4718961297,H18P020,256.34599999999995,0.2036000000000011,0.0,5.0,42.010000000000005,0.6575691699180238,5.0
4003,C1=CN=C(CN[C@@H]2[C@@H]3O[C@H]([C@@H]([C@H]2O)N2N=CC=C2)OC3)N1C,MCULE-5948652533,H22M000,305.33800000000014,-0.5678999999999996,2.0,8.0,86.36000000000001,0.7867920342463681,4.0
4004,CC1(CN(C(C23SC4=C(C=CC=C4)N2C(=O)CC3)=O)CC1)O,MCULE-2279195310,H22P150,318.3980000000001,1.5986999999999998,1.0,4.0,60.85000000000001,0.8542581607234506,1.0
4005,C(F)(F)(C(F)(F)C(F)(F)C(NCCC(O)=O)=O)C(F)(F)C(F)(F)C(F)(F)F,MCULE-5085575802,H27P330,435.136,3.3161000000000005,2.0,2.0,66.4,0.5755845117985757,8.0
4006,C(F)(F)(Br)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,MCULE-4944458013,H18P430,364.9359999999999,4.3739,0.0,1.0,9.23,0.5332817813277948,3.0
4007,COC1=CC(NC(C2SC=C(Br)C=2)=O)=C(Cl)C=C1,MCULE-8823094687,H18P440,346.63300000000004,4.424900000000002,1.0,3.0,38.33,0.8928645709013208,3.0
4008,C(=O)(NC1=CC=C2C(C=CC=C2)=C1)CC(NCCC1=CC=CC=C1)C(O)=O,MCULE-9497404314,H27P340,362.429,3.4539000000000017,3.0,3.0,78.43,0.5734362289158547,8.0
4009,C1(CC(N)C2C=CC(=C(OC)C=2)OC)=NC=NN1C1C=CC=C(C)C=1,MCULE-3650224323,H25P280,338.41100000000006,2.835420000000001,1.0,6.0,75.19,0.7478600940436566,6.0
4010,N1N=CN(CCC(=O)N(C)CC2COC3C(=CC=CC=3)O2)N=1,MCULE-9104254595,H22P030,303.322,0.3615999999999995,0.0,7.0,82.37,0.7930450383144412,5.0
4011,C(=O)(N1CCOCC1)C1=CC=CC=C1NC(=S)NC(CC)=O,MCULE-5678648252,H22P130,321.4020000000001,1.3819999999999997,2.0,4.0,70.67,0.8232669601615843,3.0
4012,C1(C(=O)NCCN1C(C)C)CC(=O)N(CCC1C=CC=CC=1)CC1C=CC=CC=1,MCULE-7078743932,H29P280,393.53100000000006,2.8568000000000007,1.0,3.0,52.650000000000006,0.7503628555360871,8.0
4013,CC1=C(C2=NNC(NC(CCC3=CN(C)N=C3)=O)=C2)C=CC=C1,MCULE-3646280975,H23P260,309.373,2.6899200000000008,2.0,4.0,75.6,0.7605885326989419,5.0
4014,N1(CC2C=CC=CC=2)C(=O)CCN(C=O)C2=CC=CC=C12,MCULE-5570208086,H21P250,280.327,2.5863000000000005,0.0,2.0,40.620000000000005,0.8107991057408521,3.0
4015,C1(C(OCC)=O)C(C)=C(N(C)C=1C)CCC(=O)NC(C)CC,MCULE-7120531328,H22P260,308.422,2.665940000000001,1.0,4.0,60.33,0.7878222336601345,7.0
4016,S(=O)(=O)(NCC1=CC=C(C=C1)SC)C1SC=C(C2=CC=NN2CC)C=1,MCULE-3277557621,H25P380,393.55900000000014,3.8319000000000014,1.0,6.0,63.99,0.6197471325658854,7.0
4017,O[C@H]1CCNC[C@@H]1C,MCULE-2162007646,H08M000,115.17599999999996,-0.0233000000000001,2.0,2.0,32.26,0.4646659450363972,0.0
4018,CC1=C(C)N2C(=NC=C(C2=O)C(N2CC3N=CN(C(=O)C=3CC2)C)=O)S1,MCULE-9927650323,H26P060,371.42200000000014,0.6650399999999996,0.0,8.0,89.57,0.6270430945725637,1.0
4019,CC(N1N=CC(C(N2C3=C(C=C(C=C3)C)CCC2)=O)=C1)C,MCULE-1500360559,H21P330,283.37499999999994,3.365420000000002,0.0,3.0,38.13,0.8472535034380945,2.0
4020,ClC1=C(C(OCC2OCCC2)=O)C=CC=C1Br,MCULE-9835480331,H17P340,319.58199999999994,3.4383000000000026,0.0,3.0,35.53,0.8006926424658432,3.0
4021,C1(C=CC=C(C=1)NC(C)=O)C1C=CN=C(CO)C=1,MCULE-7680341392,H18P210,242.278,2.1993,2.0,3.0,62.22,0.8669084960683072,3.0
4022,C1(C=C(C=C(Cl)C=1OCC(OCC)=O)N(=O)=O)N(=O)=O,MCULE-1643529196,H20P200,304.642,2.0983000000000005,0.0,7.0,121.81,0.4476721680656466,6.0
4023,C1C(C)=C(C(=O)NC(=S)NC2C=CC(C)=CC=2C)C=CC=1,MCULE-1699988729,H21P370,298.411,3.738660000000002,2.0,2.0,41.13,0.829920010851958,2.0
4024,CC1C(C)CC(NC(N2CC(CNS(C)(=O)=O)CCC2)=O)CC1,MCULE-5361963582,H23P170,345.50900000000024,1.7818999999999994,2.0,3.0,78.50999999999999,0.8151069981398039,4.0
4025,CCN(C)C(C1=CC=C(COC2C=C3C(N(C(=O)C(C)(C)C)CCC3=CC=2)C2C=CC=C(F)C=2)O1)=O,MCULE-9179651771,H36P500,492.5910000000002,5.609800000000006,0.0,4.0,62.99,0.4487805684913472,6.0
4026,C(=O)(NC1=CC=C(C=C1)NC(=O)C=CC1C=CC(=CC=1)OC)C1=CC=CS1,MCULE-6290453433,H27P460,378.4530000000001,4.6609000000000025,2.0,4.0,67.43,0.6131294305207249,6.0
4027,C1(CC(=O)NC2=CC=CC(C(C)O)=C2)C(=O)OC2C(=CC3=C(OC(CC3)(C)C)C=2)C=1C,MCULE-3310815667,H31P440,421.4930000000003,4.439520000000004,2.0,5.0,88.77000000000001,0.6082117810819943,4.0
4028,C1(C(=O)N(C)CCSC2=CC=CC=C2)=CN(N=N1)CCN1CCNCC1,MCULE-2636784071,H26P100,374.5140000000003,1.0476,1.0,7.0,66.29,0.6969367049435392,8.0
4029,C1(=CC=C(C=NNC(=O)C2=CC=C(C=C2)OCCCCCCCCCC)O1)N1CCCCC1,MCULE-3152991961,H33P600,453.62700000000046,6.553300000000007,1.0,5.0,67.07,0.1999462535310487,14.0
4030,C(C(O)=O)#CC1C=CC(Cl)=C(Cl)C=1,MCULE-8688045989,H13P240,215.035,2.4295,1.0,1.0,37.3,0.674433277046762,0.0
4031,C1(N2CCCN(CC2)C(=O)CC2C=CSC=2)NN=C(C2=CC=C(C(C)=C2)C)C=1,MCULE-1307083105,H28P400,394.5440000000002,4.0364400000000025,1.0,4.0,52.23,0.7266685636081919,4.0
4032,OC1CCN(C(=O)CC2=CC=C(N(=O)=O)C=C2)CC1,MCULE-7701879865,H19P110,264.281,1.1206,1.0,4.0,83.68,0.654662327371623,3.0
4033,N1(CCOC(C1)C1C=C(N)C=C(C)N=1)C(=O)CCN1C=CC(C)=N1,MCULE-8938427589,H24P140,329.404,1.4673399999999994,1.0,6.0,86.27,0.917709931732735,4.0
4034,CC(C1=CN=C(C)C=C1)C(O)=O,MCULE-1296570286,H12P150,165.19199999999998,1.57812,1.0,2.0,50.190000000000005,0.7233183877441082,2.0
4035,S(=O)(=O)(C1=CC=CC(=C1)C1=NOC(C)=N1)N1CCC(CC1)C(=O)NC1C=CC(=CC=1)Cl,MCULE-1855792801,H31P370,460.9430000000002,3.737820000000003,1.0,6.0,105.4,0.6213585044934128,5.0
4036,C(F)(C1CCNCC1)(C(F)(F)F)C(F)(F)F,MCULE-6062979251,H16P280,253.161,2.818900000000001,1.0,1.0,12.03,0.7084055585786214,1.0
4037,C1(=CNN=C1C(O)=O)CN(C)C(C)C1SC=CN=1,MCULE-8183268521,H18P170,266.326,1.7574,2.0,5.0,82.10999999999999,0.8613161061313356,5.0
4038,CN(C1=CC=C(N=NC2=C(C(N(CC3CC3)C)=O)C=CC=C2)C=C1)C,MCULE-1438142469,H25P460,336.439,4.650000000000004,0.0,4.0,48.27,0.7209464416594202,6.0
4039,N[C@@H](CC(=O)O)CC1C(OC)=CC(OC)=CC=1,MCULE-4833670796,H17P100,239.271,1.0482999999999991,2.0,4.0,81.78000000000002,0.7749802473467471,6.0
4040,N1(C2C=CC=CC=2)N(C)C(C)=C(N=C(C2C=CC(OC)=C(OC)C=2O)C)C1=O,MCULE-7783316571,H28P330,381.4320000000002,3.347920000000002,1.0,7.0,77.97999999999999,0.6877420813117288,5.0
4041,CN(C(C)=O)CC(N1CCN(CC#N)CC1)=O,MCULE-4115498260,H17M000,238.291,-0.8675199999999976,0.0,4.0,67.65,0.5995630717769479,3.0
4042,C(=O)(C(=O)C1=CC=CN=C1)N1CCC(CC1)N1CCC2=C(C=CC=C2)C1,MCULE-7449840172,H26P230,349.4340000000001,2.3136,0.0,4.0,53.510000000000005,0.6303082524283115,3.0
4043,S(=O)(=O)(N(C)C)N1CCCC(C1)C1C=CC=C(N=1)N1C=CN=C1,MCULE-1642543100,H23P120,335.433,1.2530999999999992,0.0,5.0,71.33000000000001,0.8430466936546378,4.0
4044,C(C)(OCCOC1=CC=C(C=C1)Br)=O,MCULE-2977338590,H14P230,259.099,2.391,0.0,3.0,35.53,0.6148194859500371,4.0
4045,N12N=C(N=C1SC(C(C1C=CC(=CC=1)N(=O)=O)N1CCC(CC1)O)=C2O)C1=CC=CO1,MCULE-8034862163,H31P320,441.4690000000003,3.2107000000000028,2.0,10.0,130.17000000000002,0.3566186516202876,5.0
4046,C1(=CC=CC=C1OCC1=CC=C(C=C1)C)CNCCOCCO.Cl,MCULE-4947119007,H23P260,351.8740000000001,3.094320000000001,2.0,4.0,50.72,0.6457618105321561,10.0
4047,S(NCCO)(=O)(=O)C1C=CC(=C(C=1)C(=O)N1CCCC1)C,MCULE-9313285533,H21P050,312.39100000000013,0.5016199999999995,2.0,4.0,86.71,0.8288195396088512,5.0
4048,C(C#N)(=CC1C=CC=CC=1OCCCC)C(=O)NC1C=CC=C(Cl)C=1,MCULE-3792162476,H25P500,354.837,5.064580000000004,1.0,3.0,62.12,0.428919606434046,7.0
4049,NC(CCS(CCN1CCN(C2=CC(Cl)=CC=C2)CC1)(=O)=O)=O,MCULE-6708268121,H23P070,359.87900000000013,0.7522000000000002,1.0,5.0,83.71000000000001,0.7763576264325082,7.0
4050,CC(CNS(C1=C2N(CCCO2)N=C1)(=O)=O)C,MCULE-6869916136,H17P050,259.331,0.5998999999999999,1.0,5.0,73.22,0.8590464942224509,4.0
4051,C1(C#N)=C(COC)C=C(N=C1SCC[N+](C)(C)CC(C1C=CC=CC=1)=O)C.[Br-],MCULE-5620165893,H27P340,464.4290000000001,0.4635000000000013,0.0,5.0,62.98,0.3067916820532763,9.0
4052,N12C(=O)N(N=C1N(C(=O)C1SC=CC2=1)CCCC)CC(=O)NC1=CC=CC=C1CC,MCULE-4269579981,H30P280,425.5140000000002,2.8736000000000006,1.0,8.0,90.4,0.4929658507451439,7.0
4053,S(=O)(=O)(N(CC(CO)O)C1CCS(=O)(=O)C1)C1C=CC(=CC=1OC)OC,MCULE-7593212203,H26M000,409.48200000000026,-0.7651999999999972,2.0,8.0,130.44,0.5726556189353434,8.0
4054,N1(CCO[C@H](CO)[C@H]1C1=CC=C(C(OC)=C1)OC)C(CCC1C=CC=C(O)C=1)=O,MCULE-5205610548,H29P230,401.4590000000002,2.303,2.0,6.0,88.46000000000001,0.7402509935683597,7.0
4055,C(=O)(N[C@@H](C)C(=O)N1CCSCC1)N1CCN(CC1)C1=CC=C(C=C1)Cl,MCULE-2508468310,H26P210,396.9440000000001,2.1355000000000004,1.0,4.0,55.89000000000001,0.8499734156269051,3.0
4056,N1C=CC=C(CNCCC2=CC=C(C=C2)F)C=1,MCULE-8581394776,H17P250,230.28600000000003,2.553000000000001,1.0,2.0,24.92,0.7984049939548684,5.0
4057,N1C(C2CC2)=NOC=1C1CC(N(C2=CC=CC(Cl)=C2)C1)=O,MCULE-3875298246,H21P310,303.7490000000001,3.1209000000000016,0.0,4.0,59.23,0.8738474124073171,3.0
4058,C12C3CCCC=3C(=NC=1SC1C(=NC(SCC3C=CC=CC=3)=NC=12)NCCO)C1=CC=CC=C1,MCULE-4274940329,H34P600,484.6500000000002,6.091700000000007,2.0,7.0,70.93,0.2151033116996693,7.0
4059,N1(CCCCC1)C1=CC=CC=C1NC(CNCC1C=CC2=C(OCO2)C=1)=O,MCULE-7547121678,H27P310,367.4490000000002,3.133900000000001,2.0,5.0,62.830000000000005,0.8213283945385363,6.0
4060,C12=C(C(=NN1C)C)C(C(NC1N(C3CCCC3)N=C(C=1)C)=O)=CC(C1=CC=CS1)=N2,MCULE-8002561309,H30P480,420.5420000000001,4.877540000000004,1.0,7.0,77.63000000000001,0.5104868869611405,4.0
4061,C1(C(OCC)=O)C(C)=C(N(CC(=O)NC2=CC=C(C=C2)OCC)C=1C)C1=CC=CC=C1,MCULE-7309091769,H31P490,420.5090000000002,4.9860400000000045,1.0,5.0,69.56,0.5216212028253446,8.0
4062,C1(OCC2C=CC=CC=2)N(CC(C)C)N=CC=1CC(C)NC(=O)OC(C)(C)C,MCULE-3875537619,H28P450,387.5240000000001,4.573800000000004,1.0,5.0,65.38,0.7202785086033642,8.0
4063,C(=O)(C1=CC=CC(OC)=C1)OC1C=CC(=CC=1OC)C(OC)=O,MCULE-6895093514,H23P270,316.3090000000001,2.709600000000001,0.0,6.0,71.06,0.6237302809010921,5.0
4064,CC(CN(CC1ON=C(C2=CN=CC=C2)N=1)CC(C)C)C,MCULE-2557016412,H21P320,288.39500000000004,3.2456000000000023,0.0,5.0,55.05,0.7825113472137146,7.0
4065,C1(C2C=CC=CC=2Br)=NN=C(SC(C)C(=O)N(C)CC)N1N,MCULE-9188765203,H22P230,384.3030000000002,2.3803,1.0,6.0,77.04,0.6328285650610055,5.0
4066,NC(C1SC=C(N(=O)=O)C=1)=O,MCULE-5900172515,H11P070,172.165,0.7552000000000003,1.0,4.0,86.22999999999999,0.5272060016204055,2.0
4067,CN1CCN(C(C2N=NSC=2)=O)CCC1,MCULE-7098919586,H15P030,226.30499999999995,0.3157999999999994,0.0,5.0,49.330000000000005,0.6915576489880612,1.0
4068,C1(=N/C2=CC=C(C=C2)F)\SC(C(=O)N\1)=CC1=CC=C(C2C(Cl)=CC=C(C(O)=O)C=2)O1,MCULE-6950481864,H30P500,442.8550000000002,5.328900000000003,2.0,5.0,91.9,0.5327092759709499,4.0
4069,N1(C)C(C)CNCC1C,MCULE-6914037657,H09P020,128.219,0.2983999999999998,1.0,2.0,15.27,0.5044960586626778,0.0
